_tas_id,date,_date_dt,stat,boat_brand,fleet_type,boat_name,qc,qc_id,qc_status,qc_atc_time,task,Riggers,Riggers_id,Riggers_status,Riggers_atc_time,Shipwright,Shipwright_id,Shipwright_status,Shipwright_atc_time,Cleaner above deck,Cleaner above deck_id,Cleaner above deck_status,Cleaner above deck_atc_time,Cleaner below deck,Cleaner below deck_id,Cleaner below deck_status,Cleaner below deck_atc_time,Safety Equipment,Safety Equipment_id,Safety Equipment_status,Safety Equipment_atc_time,Technician,Technician_id,Technician_status,Technician_atc_time
69299,2026-03-30,2026-03-31T00:00:00+00:00,2,Moorings,,[GRIZSLAYER](/app/fleet/2501),0,744733,0,2026-03-20T00:32:43.922797+00:00,[#744733](/app/tasks/744733),0,744739,0,2026-03-20T00:32:44.283295+00:00,0,744734,0,2026-03-20T00:32:43.987821+00:00,0,744737,0,2026-03-20T00:32:44.185630+00:00,0,744738,0,2026-03-20T00:32:44.210035+00:00,0,744735,0,2026-03-20T00:32:44.076042+00:00,0,744736,0,2026-03-20T00:32:44.101518+00:00
69305,2026-03-30,2026-03-31T00:00:00+00:00,2,Sunsail,,[WITCHERY](/app/fleet/3269),0,744775,0,2026-03-20T00:33:49.094087+00:00,[#744775](/app/tasks/744775),0,744781,0,2026-03-20T00:33:49.489570+00:00,0,744776,0,2026-03-20T00:33:49.170998+00:00,0,744779,0,2026-03-20T00:33:49.380411+00:00,0,744780,0,2026-03-20T00:33:49.404115+00:00,0,744777,0,2026-03-20T00:33:49.210078+00:00,0,744778,0,2026-03-20T00:33:49.298942+00:00
69345,2026-03-30,2026-03-31T00:00:00+00:00,3,Moorings,,[SEABATICAL](/app/fleet/3784),0,745930,0,2026-03-21T00:32:49.837458+00:00,[#745930](/app/tasks/745930),0,745936,0,2026-03-21T00:32:50.056278+00:00,0,745931,0,2026-03-21T00:32:49.860924+00:00,0,745934,0,2026-03-21T00:32:50.025298+00:00,0,745935,0,2026-03-21T00:32:50.042067+00:00,0,745932,0,2026-03-21T00:32:49.931246+00:00,0,745933,0,2026-03-21T00:32:50.009400+00:00
69401,2026-03-30,2026-03-31T00:00:00+00:00,4,Moorings,,[CHILLIN EFFECT](/app/fleet/2523),0,746589,0,2026-03-22T00:33:54.896015+00:00,[#746589](/app/tasks/746589),0,746595,0,2026-03-22T00:33:55.251591+00:00,0,746590,0,2026-03-22T00:33:54.947201+00:00,0,746593,0,2026-03-22T00:33:55.144227+00:00,0,746594,0,2026-03-22T00:33:55.200980+00:00,0,746591,0,2026-03-22T00:33:55.011623+00:00,0,746592,0,2026-03-22T00:33:55.099865+00:00
69402,2026-03-30,2026-03-31T00:00:00+00:00,4,Leopard,,[DORY](/app/fleet/4057),0,746596,0,2026-03-22T00:33:58.505076+00:00,[#746596](/app/tasks/746596),0,746602,0,2026-03-22T00:33:58.836407+00:00,0,746597,0,2026-03-22T00:33:58.553451+00:00,0,746600,0,2026-03-22T00:33:58.744322+00:00,0,746601,0,2026-03-22T00:33:58.792367+00:00,0,746598,0,2026-03-22T00:33:58.633613+00:00,0,746599,0,2026-03-22T00:33:58.702151+00:00
69407,2026-03-30,2026-03-31T00:00:00+00:00,4,Moorings,,[FRost Free II](/app/fleet/4160),0,746631,0,2026-03-22T00:34:06.542645+00:00,[#746631](/app/tasks/746631),0,746637,0,2026-03-22T00:34:06.901932+00:00,0,746632,0,2026-03-22T00:34:06.592514+00:00,0,746635,0,2026-03-22T00:34:06.797786+00:00,0,746636,0,2026-03-22T00:34:06.848299+00:00,0,746633,0,2026-03-22T00:34:06.655740+00:00,0,746634,0,2026-03-22T00:34:06.734097+00:00
69412,2026-03-30,2026-03-31T00:00:00+00:00,4,Moorings,,[JENNI LOU](/app/fleet/3415),0,746666,0,2026-03-22T00:34:18.896506+00:00,[#746666](/app/tasks/746666),0,746672,0,2026-03-22T00:34:19.250262+00:00,0,746667,0,2026-03-22T00:34:18.958646+00:00,0,746670,0,2026-03-22T00:34:19.156866+00:00,0,746671,0,2026-03-22T00:34:19.196555+00:00,0,746669,0,2026-03-22T00:34:19.054391+00:00,0,746668,0,2026-03-22T00:34:19.000837+00:00
69419,2026-03-30,2026-03-31T00:00:00+00:00,4,Moorings,,[Next Chapter](/app/fleet/3747),0,746715,0,2026-03-22T00:34:41.766353+00:00,[#746715](/app/tasks/746715),0,746721,0,2026-03-22T00:34:42.136029+00:00,0,746716,0,2026-03-22T00:34:41.843809+00:00,0,746719,0,2026-03-22T00:34:42.038680+00:00,0,746720,0,2026-03-22T00:34:42.063331+00:00,0,746718,0,2026-03-22T00:34:41.944208+00:00,0,746717,0,2026-03-22T00:34:41.891129+00:00
69487,2026-03-30,2026-03-31T00:00:00+00:00,4,Moorings,,[ROAZ](/app/fleet/2488),0,747402,0,2026-03-23T09:33:10.764042+00:00,[#747402](/app/tasks/747402),0,747408,0,2026-03-23T09:33:11.154439+00:00,0,747403,0,2026-03-23T09:33:10.823444+00:00,0,747406,0,2026-03-23T09:33:11.056323+00:00,0,747407,0,2026-03-23T09:33:11.098647+00:00,0,747405,0,2026-03-23T09:33:10.924606+00:00,0,747404,0,2026-03-23T09:33:10.892026+00:00
69425,2026-03-30,2026-03-31T00:00:00+00:00,4,Moorings,,[Sea Breeze II](/app/fleet/3760),0,746757,0,2026-03-22T00:34:55.942638+00:00,[#746757](/app/tasks/746757),0,746763,0,2026-03-22T00:34:56.289661+00:00,0,746758,0,2026-03-22T00:34:55.995494+00:00,0,746761,0,2026-03-22T00:34:56.194602+00:00,0,746762,0,2026-03-22T00:34:56.245518+00:00,0,746760,0,2026-03-22T00:34:56.097479+00:00,0,746759,0,2026-03-22T00:34:56.051304+00:00
69541,2026-03-30,2026-03-31T00:00:00+00:00,4,Sunsail,,[SHORE THING (NO OWNERS)](/app/fleet/3405),0,748173,0,2026-03-24T19:33:30.077728+00:00,[#748173](/app/tasks/748173),0,748179,0,2026-03-24T19:33:30.493643+00:00,0,748174,0,2026-03-24T19:33:30.119348+00:00,0,748177,0,2026-03-24T19:33:30.390322+00:00,0,748178,0,2026-03-24T19:33:30.412608+00:00,0,748176,0,2026-03-24T19:33:30.223957+00:00,0,748175,0,2026-03-24T19:33:30.197684+00:00
69473,2026-03-30,2026-03-31T00:00:00+00:00,5,Moorings,,[HAGAN TIME](/app/fleet/2491),0,747273,0,2026-03-23T00:33:07.384121+00:00,[#747273](/app/tasks/747273),0,747279,0,2026-03-23T00:33:07.785425+00:00,0,747274,0,2026-03-23T00:33:07.437456+00:00,0,747277,0,2026-03-23T00:33:07.683765+00:00,0,747278,0,2026-03-23T00:33:07.727663+00:00,0,747276,0,2026-03-23T00:33:07.579908+00:00,0,747275,0,2026-03-23T00:33:07.496858+00:00
69485,2026-03-30,2026-03-31T00:00:00+00:00,5,Moorings,,[ZENDOR](/app/fleet/2482),0,747357,0,2026-03-23T00:34:18.936549+00:00,[#747357](/app/tasks/747357),0,747363,0,2026-03-23T00:34:19.292605+00:00,0,747358,0,2026-03-23T00:34:19.003212+00:00,0,747361,0,2026-03-23T00:34:19.198787+00:00,0,747362,0,2026-03-23T00:34:19.237078+00:00,0,747360,0,2026-03-23T00:34:19.126283+00:00,0,747359,0,2026-03-23T00:34:19.082362+00:00
69552,2026-03-30,2026-03-31T00:00:00+00:00,7,Moorings,,[DIAMOND (NO OWNERS)](/app/fleet/4351),0,748295,0,2026-03-25T00:32:37.242439+00:00,[#748295](/app/tasks/748295),0,748301,0,2026-03-25T00:32:37.574417+00:00,0,748296,0,2026-03-25T00:32:37.279761+00:00,0,748299,0,2026-03-25T00:32:37.483854+00:00,0,748300,0,2026-03-25T00:32:37.535214+00:00,0,748298,0,2026-03-25T00:32:37.426640+00:00,0,748297,0,2026-03-25T00:32:37.344634+00:00
69553,2026-03-30,2026-03-31T00:00:00+00:00,7,Moorings,,[MELLOW WAVES](/app/fleet/3222),0,748302,0,2026-03-25T00:33:05.667905+00:00,[#748302](/app/tasks/748302),0,748308,0,2026-03-25T00:33:05.978731+00:00,0,748303,0,2026-03-25T00:33:05.729444+00:00,0,748306,0,2026-03-25T00:33:05.877503+00:00,0,748307,0,2026-03-25T00:33:05.935259+00:00,0,748304,0,2026-03-25T00:33:05.776475+00:00,0,748305,0,2026-03-25T00:33:05.843083+00:00
69270,2026-03-31,2026-04-01T00:00:00+00:00,QTA,Moorings,,[AVANTI](/app/fleet/1731),0,744387,0,2026-03-19T00:32:06.704733+00:00,[#744387](/app/tasks/744387),0,744393,0,2026-03-19T00:32:07.009663+00:00,0,744388,0,2026-03-19T00:32:06.728619+00:00,0,744391,0,2026-03-19T00:32:06.920577+00:00,0,744392,0,2026-03-19T00:32:06.990026+00:00,0,744389,0,2026-03-19T00:32:06.799940+00:00,0,744390,0,2026-03-19T00:32:06.884094+00:00
69272,2026-03-31,2026-04-01T00:00:00+00:00,QTA,Moorings,,[Bright Days](/app/fleet/4043),0,744401,0,2026-03-19T00:32:13.026159+00:00,[#744401](/app/tasks/744401),0,744407,0,2026-03-19T00:32:13.392648+00:00,0,744402,0,2026-03-19T00:32:13.104106+00:00,0,744405,0,2026-03-19T00:32:13.295892+00:00,0,744406,0,2026-03-19T00:32:13.314898+00:00,0,744403,0,2026-03-19T00:32:13.189253+00:00,0,744404,0,2026-03-19T00:32:13.207941+00:00
69275,2026-03-31,2026-04-01T00:00:00+00:00,QTA,Moorings,,[LOOPHOLE](/app/fleet/3617),0,744422,0,2026-03-19T00:32:46.593319+00:00,[#744422](/app/tasks/744422),0,744428,0,2026-03-19T00:32:46.911646+00:00,0,744423,0,2026-03-19T00:32:46.618912+00:00,0,744426,0,2026-03-19T00:32:46.813958+00:00,0,744427,0,2026-03-19T00:32:46.891034+00:00,0,744424,0,2026-03-19T00:32:46.706295+00:00,0,744425,0,2026-03-19T00:32:46.726790+00:00
69276,2026-03-31,2026-04-01T00:00:00+00:00,QTA,Sunsail,,[MARACAS (NO OWNERS)](/app/fleet/3755),0,744429,0,2026-03-19T00:32:49.516065+00:00,[#744429](/app/tasks/744429),0,744435,0,2026-03-19T00:32:49.904611+00:00,0,744430,0,2026-03-19T00:32:49.590620+00:00,0,744433,0,2026-03-19T00:32:49.784966+00:00,0,744434,0,2026-03-19T00:32:49.813332+00:00,0,744432,0,2026-03-19T00:32:49.681015+00:00,0,744431,0,2026-03-19T00:32:49.610641+00:00
69278,2026-03-31,2026-04-01T00:00:00+00:00,QTA,Moorings,,[SERENDIPITY](/app/fleet/2511),0,744443,0,2026-03-19T00:33:13.628980+00:00,[#744443](/app/tasks/744443),0,744449,0,2026-03-19T00:33:13.984801+00:00,0,744444,0,2026-03-19T00:33:13.704205+00:00,0,744447,0,2026-03-19T00:33:13.893094+00:00,0,744448,0,2026-03-19T00:33:13.913310+00:00,0,744445,0,2026-03-19T00:33:13.789554+00:00,0,744446,0,2026-03-19T00:33:13.811518+00:00
69303,2026-03-31,2026-04-01T00:00:00+00:00,1-N,Moorings,,[SHAPE UP II](/app/fleet/2506),0,744761,0,2026-03-20T00:33:26.490832+00:00,[#744761](/app/tasks/744761),0,744767,0,2026-03-20T00:33:26.775079+00:00,0,744762,0,2026-03-20T00:33:26.525521+00:00,0,744765,0,2026-03-20T00:33:26.692342+00:00,0,744766,0,2026-03-20T00:33:26.714438+00:00,0,744763,0,2026-03-20T00:33:26.595343+00:00,0,744764,0,2026-03-20T00:33:26.618175+00:00
69411,2026-03-31,2026-04-01T00:00:00+00:00,3,Moorings,,[ILES ET AILES](/app/fleet/2513),0,746659,0,2026-03-22T00:34:17.276168+00:00,[#746659](/app/tasks/746659),0,746665,0,2026-03-22T00:34:17.600918+00:00,0,746660,0,2026-03-22T00:34:17.338891+00:00,0,746663,0,2026-03-22T00:34:17.542330+00:00,0,746664,0,2026-03-22T00:34:17.564255+00:00,0,746661,0,2026-03-22T00:34:17.399055+00:00,0,746662,0,2026-03-22T00:34:17.452705+00:00
69418,2026-03-31,2026-04-01T00:00:00+00:00,3,Moorings,,[NAUTI DAWG](/app/fleet/3237),0,746708,0,2026-03-22T00:34:38.353807+00:00,[#746708](/app/tasks/746708),0,746714,0,2026-03-22T00:34:38.659527+00:00,0,746709,0,2026-03-22T00:34:38.397956+00:00,0,746712,0,2026-03-22T00:34:38.587141+00:00,0,746713,0,2026-03-22T00:34:38.636130+00:00,0,746710,0,2026-03-22T00:34:38.463934+00:00,0,746711,0,2026-03-22T00:34:38.538776+00:00
69428,2026-03-31,2026-04-01T00:00:00+00:00,3,Moorings,,[SEAS THE DAY](/app/fleet/1700),0,746778,0,2026-03-22T00:35:01.193944+00:00,[#746778](/app/tasks/746778),0,746784,0,2026-03-22T00:35:01.598742+00:00,0,746779,0,2026-03-22T00:35:01.251002+00:00,0,746782,0,2026-03-22T00:35:01.492546+00:00,0,746783,0,2026-03-22T00:35:01.543301+00:00,0,746780,0,2026-03-22T00:35:01.345586+00:00,0,746781,0,2026-03-22T00:35:01.396436+00:00
69435,2026-03-31,2026-04-01T00:00:00+00:00,3,Moorings,,[VOYAGER](/app/fleet/3775),0,746827,0,2026-03-22T00:35:22.352848+00:00,[#746827](/app/tasks/746827),0,746833,0,2026-03-22T00:35:22.697997+00:00,0,746828,0,2026-03-22T00:35:22.436570+00:00,0,746831,0,2026-03-22T00:35:22.603342+00:00,0,746832,0,2026-03-22T00:35:22.650899+00:00,0,746829,0,2026-03-22T00:35:22.500094+00:00,0,746830,0,2026-03-22T00:35:22.547993+00:00
69512,2026-03-31,2026-04-01T00:00:00+00:00,5,Moorings,,[BRIZO](/app/fleet/3745),0,747716,0,2026-03-24T00:32:02.952176+00:00,[#747716](/app/tasks/747716),0,747722,0,2026-03-24T00:32:03.268584+00:00,0,747717,0,2026-03-24T00:32:03.009254+00:00,0,747720,0,2026-03-24T00:32:03.212238+00:00,0,747721,0,2026-03-24T00:32:03.252966+00:00,0,747719,0,2026-03-24T00:32:03.107765+00:00,0,747718,0,2026-03-24T00:32:03.048868+00:00
69296,2026-04-01,2026-04-02T00:00:00+00:00,QTA,Moorings,,[DILKARA DREAMER](/app/fleet/3284),0,744712,0,2026-03-20T00:32:30.207818+00:00,[#744712](/app/tasks/744712),0,744718,0,2026-03-20T00:32:30.501986+00:00,0,744713,0,2026-03-20T00:32:30.271606+00:00,0,744716,0,2026-03-20T00:32:30.409947+00:00,0,744717,0,2026-03-20T00:32:30.479003+00:00,0,744714,0,2026-03-20T00:32:30.306690+00:00,0,744715,0,2026-03-20T00:32:30.377282+00:00
69297,2026-04-01,2026-04-02T00:00:00+00:00,QTA,Moorings,,[EVENT HORIZON III](/app/fleet/3281),0,744719,0,2026-03-20T00:32:35.214650+00:00,[#744719](/app/tasks/744719),0,744725,0,2026-03-20T00:32:35.577478+00:00,0,744720,0,2026-03-20T00:32:35.286522+00:00,0,744723,0,2026-03-20T00:32:35.485946+00:00,0,744724,0,2026-03-20T00:32:35.506379+00:00,0,744721,0,2026-03-20T00:32:35.377115+00:00,0,744722,0,2026-03-20T00:32:35.404050+00:00
69300,2026-04-01,2026-04-02T00:00:00+00:00,QTA,Sunsail,,[LUNASEA](/app/fleet/2497),0,744740,0,2026-03-20T00:32:57.611964+00:00,[#744740](/app/tasks/744740),0,744746,0,2026-03-20T00:32:57.978752+00:00,0,744741,0,2026-03-20T00:32:57.693981+00:00,0,744744,0,2026-03-20T00:32:57.890192+00:00,0,744745,0,2026-03-20T00:32:57.909116+00:00,0,744742,0,2026-03-20T00:32:57.779796+00:00,0,744743,0,2026-03-20T00:32:57.806319+00:00
69493,2026-04-01,2026-04-02T00:00:00+00:00,1-N,Moorings,,[Lucky Lady](/app/fleet/2527),0,747524,0,2026-03-23T13:33:02.193762+00:00,[#747524](/app/tasks/747524),0,747530,0,2026-03-23T13:33:02.601593+00:00,0,747525,0,2026-03-23T13:33:02.287131+00:00,0,747528,0,2026-03-23T13:33:02.499869+00:00,0,747529,0,2026-03-23T13:33:02.581321+00:00,0,747526,0,2026-03-23T13:33:02.382785+00:00,0,747527,0,2026-03-23T13:33:02.471417+00:00
69346,2026-04-01,2026-04-02T00:00:00+00:00,1-N,Moorings,,[TRITON](/app/fleet/3777),0,745937,0,2026-03-21T00:33:05.817513+00:00,[#745937](/app/tasks/745937),0,745943,0,2026-03-21T00:33:06.124577+00:00,0,745938,0,2026-03-21T00:33:05.846705+00:00,0,745941,0,2026-03-21T00:33:06.038029+00:00,0,745942,0,2026-03-21T00:33:06.109732+00:00,0,745939,0,2026-03-21T00:33:05.925747+00:00,0,745940,0,2026-03-21T00:33:06.015635+00:00
69397,2026-04-01,2026-04-02T00:00:00+00:00,2,Moorings,,[Airshow](/app/fleet/4042),0,746561,0,2026-03-22T00:33:39.402932+00:00,[#746561](/app/tasks/746561),0,746567,0,2026-03-22T00:33:39.811710+00:00,0,746562,0,2026-03-22T00:33:39.451159+00:00,0,746565,0,2026-03-22T00:33:39.703697+00:00,0,746566,0,2026-03-22T00:33:39.753456+00:00,0,746563,0,2026-03-22T00:33:39.547707+00:00,0,746564,0,2026-03-22T00:33:39.634373+00:00
69430,2026-04-01,2026-04-02T00:00:00+00:00,2,Sunsail,,[SERAPHINA](/app/fleet/3754),0,746792,0,2026-03-22T00:35:04.865454+00:00,[#746792](/app/tasks/746792),0,746798,0,2026-03-22T00:35:05.238322+00:00,0,746793,0,2026-03-22T00:35:04.937115+00:00,0,746796,0,2026-03-22T00:35:05.138710+00:00,0,746797,0,2026-03-22T00:35:05.186613+00:00,0,746795,0,2026-03-22T00:35:05.039057+00:00,0,746794,0,2026-03-22T00:35:04.987049+00:00
69470,2026-04-01,2026-04-02T00:00:00+00:00,3,Moorings,,[CORAL](/app/fleet/4198),0,747252,0,2026-03-23T00:32:49.224108+00:00,[#747252](/app/tasks/747252),0,747258,0,2026-03-23T00:32:49.628251+00:00,0,747253,0,2026-03-23T00:32:49.284937+00:00,0,747256,0,2026-03-23T00:32:49.528400+00:00,0,747257,0,2026-03-23T00:32:49.584389+00:00,0,747254,0,2026-03-23T00:32:49.380566+00:00,0,747255,0,2026-03-23T00:32:49.477774+00:00
69480,2026-04-01,2026-04-02T00:00:00+00:00,3,Sunsail,,[SHIP SHAPE](/app/fleet/3650),0,747322,0,2026-03-23T00:33:59.634268+00:00,[#747322](/app/tasks/747322),0,747328,0,2026-03-23T00:34:00.024148+00:00,0,747323,0,2026-03-23T00:33:59.726773+00:00,0,747326,0,2026-03-23T00:33:59.926908+00:00,0,747327,0,2026-03-23T00:33:59.976926+00:00,0,747324,0,2026-03-23T00:33:59.786305+00:00,0,747325,0,2026-03-23T00:33:59.837637+00:00
69333,2026-04-02,2026-04-03T00:00:00+00:00,QTA,Moorings,,[HONKY TONK WOMAN](/app/fleet/3647),0,745846,0,2026-03-21T00:32:22.215649+00:00,[#745846](/app/tasks/745846),0,745852,0,2026-03-21T00:32:22.424699+00:00,0,745847,0,2026-03-21T00:32:22.237274+00:00,0,745850,0,2026-03-21T00:32:22.344269+00:00,0,745851,0,2026-03-21T00:32:22.405826+00:00,0,745848,0,2026-03-21T00:32:22.258990+00:00,0,745849,0,2026-03-21T00:32:22.314654+00:00
69335,2026-04-02,2026-04-03T00:00:00+00:00,QTA,Moorings,,[Irish Wake](/app/fleet/4162),0,745860,0,2026-03-21T00:32:23.939173+00:00,[#745860](/app/tasks/745860),0,745866,0,2026-03-21T00:32:24.154437+00:00,0,745861,0,2026-03-21T00:32:23.958173+00:00,0,745864,0,2026-03-21T00:32:24.114739+00:00,0,745865,0,2026-03-21T00:32:24.132066+00:00,0,745862,0,2026-03-21T00:32:24.024464+00:00,0,745863,0,2026-03-21T00:32:24.040783+00:00
69340,2026-04-02,2026-04-03T00:00:00+00:00,QTA,Sunsail,,[NEWTON'S LAW](/app/fleet/1665),0,745895,0,2026-03-21T00:32:40.349179+00:00,[#745895](/app/tasks/745895),0,745901,0,2026-03-21T00:32:40.536993+00:00,0,745896,0,2026-03-21T00:32:40.375651+00:00,0,745899,0,2026-03-21T00:32:40.506032+00:00,0,745900,0,2026-03-21T00:32:40.521985+00:00,0,745897,0,2026-03-21T00:32:40.427835+00:00,0,745898,0,2026-03-21T00:32:40.445642+00:00
69343,2026-04-02,2026-04-03T00:00:00+00:00,QTA,Moorings,,[SALT SHAKER](/app/fleet/1998),0,745916,0,2026-03-21T00:32:47.846333+00:00,[#745916](/app/tasks/745916),0,745922,0,2026-03-21T00:32:48.109689+00:00,0,745917,0,2026-03-21T00:32:47.909303+00:00,0,745920,0,2026-03-21T00:32:48.033993+00:00,0,745921,0,2026-03-21T00:32:48.049267+00:00,0,745918,0,2026-03-21T00:32:47.937394+00:00,0,745919,0,2026-03-21T00:32:48.017205+00:00
69341,2026-04-02,2026-04-03T00:00:00+00:00,QTA,Moorings,,[ORYX](/app/fleet/1760),0,745902,0,2026-03-21T00:32:41.938665+00:00,[#745902](/app/tasks/745902),0,745908,0,2026-03-21T00:32:42.214166+00:00,0,745903,0,2026-03-21T00:32:41.965007+00:00,0,745906,0,2026-03-21T00:32:42.120714+00:00,0,745907,0,2026-03-21T00:32:42.140181+00:00,0,745904,0,2026-03-21T00:32:42.028975+00:00,0,745905,0,2026-03-21T00:32:42.048378+00:00
69342,2026-04-02,2026-04-03T00:00:00+00:00,QTA,Moorings,,[PORTO FELIZ](/app/fleet/3346),0,745909,0,2026-03-21T00:32:45.423825+00:00,[#745909](/app/tasks/745909),0,745915,0,2026-03-21T00:32:45.715071+00:00,0,745910,0,2026-03-21T00:32:45.449480+00:00,0,745913,0,2026-03-21T00:32:45.626820+00:00,0,745914,0,2026-03-21T00:32:45.644064+00:00,0,745911,0,2026-03-21T00:32:45.533406+00:00,0,745912,0,2026-03-21T00:32:45.553181+00:00
69344,2026-04-02,2026-04-03T00:00:00+00:00,QTA,Moorings,,[SANDY FEET](/app/fleet/2503),0,745923,0,2026-03-21T00:32:49.038863+00:00,[#745923](/app/tasks/745923),0,745929,0,2026-03-21T00:32:49.324871+00:00,0,745924,0,2026-03-21T00:32:49.061436+00:00,0,745927,0,2026-03-21T00:32:49.240614+00:00,0,745928,0,2026-03-21T00:32:49.306311+00:00,0,745925,0,2026-03-21T00:32:49.132988+00:00,0,745926,0,2026-03-21T00:32:49.210466+00:00
69348,2026-04-02,2026-04-03T00:00:00+00:00,QTA,Sunsail,,[WHITE OAK](/app/fleet/3752),0,745951,0,2026-03-21T00:33:09.447622+00:00,[#745951](/app/tasks/745951),0,745957,0,2026-03-21T00:33:09.735785+00:00,0,745952,0,2026-03-21T00:33:09.522935+00:00,0,745955,0,2026-03-21T00:33:09.650206+00:00,0,745956,0,2026-03-21T00:33:09.716617+00:00,0,745954,0,2026-03-21T00:33:09.614060+00:00,0,745953,0,2026-03-21T00:33:09.543545+00:00
69424,2026-04-02,2026-04-03T00:00:00+00:00,1-N,Moorings,,[SALTY JAMS](/app/fleet/3838),0,746750,0,2026-03-22T00:34:52.802033+00:00,[#746750](/app/tasks/746750),0,746756,0,2026-03-22T00:34:53.147977+00:00,0,746751,0,2026-03-22T00:34:52.857930+00:00,0,746754,0,2026-03-22T00:34:53.056279+00:00,0,746755,0,2026-03-22T00:34:53.103928+00:00,0,746752,0,2026-03-22T00:34:52.940047+00:00,0,746753,0,2026-03-22T00:34:53.003133+00:00
69427,2026-04-02,2026-04-03T00:00:00+00:00,1-N,Moorings,,[SEA SPIRIT](/app/fleet/3234),0,746771,0,2026-03-22T00:35:00.198489+00:00,[#746771](/app/tasks/746771),0,746777,0,2026-03-22T00:35:00.544556+00:00,0,746772,0,2026-03-22T00:35:00.248184+00:00,0,746775,0,2026-03-22T00:35:00.447759+00:00,0,746776,0,2026-03-22T00:35:00.500389+00:00,0,746773,0,2026-03-22T00:35:00.339802+00:00,0,746774,0,2026-03-22T00:35:00.392051+00:00
69521,2026-04-02,2026-04-03T00:00:00+00:00,3,Moorings,,[MISTLETOE (NO OWNERS)](/app/fleet/4201),0,747779,0,2026-03-24T00:32:36.850401+00:00,[#747779](/app/tasks/747779),0,747785,0,2026-03-24T00:32:37.162322+00:00,0,747780,0,2026-03-24T00:32:36.876584+00:00,0,747783,0,2026-03-24T00:32:37.072473+00:00,0,747784,0,2026-03-24T00:32:37.146040+00:00,0,747781,0,2026-03-24T00:32:36.955610+00:00,0,747782,0,2026-03-24T00:32:37.047288+00:00
69580,2026-04-02,2026-04-03T00:00:00+00:00,5,Moorings,,[VITAMIN SEA](/app/fleet/2518),0,748616,0,2026-03-26T00:33:43.540750+00:00,[#748616](/app/tasks/748616),0,748622,0,2026-03-26T00:33:43.964333+00:00,0,748617,0,2026-03-26T00:33:43.607649+00:00,0,748620,0,2026-03-26T00:33:43.858635+00:00,0,748621,0,2026-03-26T00:33:43.886264+00:00,0,748618,0,2026-03-26T00:33:43.721595+00:00,0,748619,0,2026-03-26T00:33:43.773718+00:00
